"","STATE","ORI7","year","stateyear","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","Y12","S","Z","C1","C2","W"
"28","AL","AL00102",1989,28,0.0833816528320312,0.0476279258728027,0.312525689601898,0.0580895990133286,-0.0381656885147095,-0.0896593853831291,0.222873240709305,0.161933794617653,-0.0286957398056984,0.0849937339690531,0.0816469497852526,0.0848369197311786,-0.00310077774338424,-0.0151518052443862,-0.0095181642100215,-0.00625825161114335,226904
"29","AL","AL00102",1990,29,0.223143577575684,0.0342893600463867,0.0185138527303934,0.0544002763926983,0.0636382848024368,0.126232087612152,0.315869837999344,0.0421345643699169,0.142942577600479,0.196504463646449,0.211455197684947,0.197208872798843,0.0833816081285477,0.0678726509213448,-0.00940886791795492,-0.00722646806389093,226904
"30","AL","AL00102",1991,30,0.106160163879395,0.0439629554748535,0.033883024007082,0.838194191455841,0.126210898160934,0.0798409655690193,-0.183149814605713,0.49926370382309,0.0465711876749992,0.18234550125548,-0.0487588593803515,0.172505902552343,0.0323288887739182,0.0309013351798058,-0.00644057523459196,-0.00878989789634943,226904
"31","AL","AL00102",1992,31,-0.0441250801086426,0.260432243347168,-0.00376851041801274,-0.19865645468235,-0.0582917109131813,0.024054316803813,-0.124106250703335,-0.117204166948795,-0.0216504074633121,-0.052981047256862,-0.0782991181093857,-0.0539323285055759,0.00138217024505138,0.0245914030820131,-0.003483114996925,-0.00780717935413122,226904
"32","AL","AL00102",1993,32,-0.0945582389831543,-0.197911739349365,-0.0831940174102783,0.182321563363075,-0.116508163511753,-0.0202281661331654,-0.0514202602207661,0.083342544734478,-0.0509166978299618,-0.0585097219636967,-0.0686343434148574,-0.058883693786647,0.0524666383862495,-0.00541273318231106,-0.00163262418936938,-0.00724997511133552,226904
"33","AL","AL00102",1994,33,0.109484195709229,-0.0842604637145996,0.148945391178131,-0.0721504986286163,-0.0221197325736284,0.0871397778391838,0.0278259459882975,-0.0079681696370244,0.0510302893817425,0.0758314620884634,0.0218439669045784,0.0738977873835268,0.00913248397409916,0.0412018410861492,-0.000872717646416277,-0.00668013747781515,226904
"34","AL","AL00102",1995,34,-0.109484195709229,-0.0960431098937988,0.0860850214958191,-0.0275169890373945,-0.0130416378378868,0.00147266394924372,0.0098307728767395,0.00361609552055597,-0.000909090973436832,-0.0925779755550895,0.00101098588398986,-0.0891605613047994,-0.015707129612565,-0.0117879556491971,-0.00232144165784121,-0.00667797308415174,226904
"35","AL","AL00102",1996,35,-0.0684027671813965,-0.0797066688537598,-0.160503849387169,-0.611649930477142,-0.0688924118876457,-0.0651723220944405,-0.018097560852766,-0.409232169389725,-0.0593677386641502,-0.136109233761953,-0.0424477943390717,-0.132366919780273,0.0737309679389,0.091830663383007,-0.007192796561867,-0.00653560040518641,226904
"36","AL","AL00102",1997,36,-0.0452566146850586,-0.0310444831848145,-0.318249732255936,-0.054216306656599,-0.141286626458168,-0.0827131569385529,-0.0737674757838249,-0.154188424348831,-0.0951493382453918,-0.0515456375428221,-0.0957440060310974,-0.0533535740283166,0.0990909039974213,0.0348426140844822,-0.0119582414627075,-0.00878340750932693,226904
"37","AL","AL00102",1998,37,-0.239480018615723,-0.0748014450073242,-0.321918964385986,-0.115483984351158,-0.227685272693634,-0.109103597700596,-0.239133089780807,-0.1845962703228,-0.153841122984886,-0.222495177854484,-0.211136312966298,-0.222037835760547,-0.0100391246378422,0.0336693711578846,-0.0171774346381426,-0.0101559041067958,226904
"38","AL","AL00102",1999,38,-0.085942268371582,0.0287103652954102,-0.031449131667614,-0.156272694468498,-0.0689063966274261,-0.0469089560210705,-0.290334105491638,-0.101589784026146,-0.0815957188606262,-0.086998041734005,-0.170910861051552,-0.0902617696738677,0.0133632281795144,0.00336134759709239,-0.0190373845398426,-0.0121077271178365,226904
"39","AL","AL00102",2000,39,0.0127387046813965,0.0727591514587402,0.0396711714565754,0.0299076307564974,0.0562356635928154,-0.00499792816117406,-0.122536346316338,0.0359278693795204,-0.0036446254234761,0.0177571505602712,-0.0354124379451294,0.015821465147489,-0.0189843773841858,-0.0399368517100811,-0.0192785542458296,-0.0125111844390631,226904
"40","AL","AL00102",2001,40,-0.0789880752563477,-0.10146951675415,0.103926531970501,0.000601142179220915,0.00024518818827346,-0.00393256591632962,0.15928328037262,0.0267843268811703,0.0142779890447855,-0.0683004821251712,0.0684794487532416,-0.0631133121264032,-0.0285897124558687,0.00927005521953106,-0.0164600964635611,-0.0130021059885621,226904
"41","AL","AL00102",2002,41,-0.116072177886963,0.148587226867676,0.0899283960461617,0.0196376442909241,0.0732495486736298,-0.0244411360472441,-0.000975609815213829,0.051508005708456,0.00110692949965596,-0.0820550328868473,0.0191415182385689,-0.0777543596537318,-0.0058173518627882,-0.00927005521953106,-0.0137310614809394,-0.0119621623307467,226904
"42","AL","AL00102",2003,42,0.268263816833496,-0.158343315124512,0.13099867105484,0.00528946286067367,0.095952071249485,0.0249440260231495,0.315476685762405,0.0489843860268593,0.0795064270496368,0.216076827402203,0.186898675286536,0.214793781305401,-0.028404276818037,0.00232558255083859,-0.0117580480873585,-0.011658264324069,226904
"43","AL","AL00102",2004,43,-0.365113735198975,0.162518978118896,0.0124955689534545,-0.0685324147343636,0.065107598900795,0.00301205040886998,-0.177987784147263,-0.0260305255651474,-0.00496787298470736,-0.295648512107572,-0.0627095940896445,-0.284338604546815,-0.0279993936419487,-0.0152138685807586,-0.0106487050652504,-0.0101996138691902,226904
"44","AL","AL00102",2005,44,0.566853523254395,0.00415802001953125,0.0428943522274494,0.0501941330730915,-0.0442137643694878,-0.000668560969643295,-0.147790685296059,0.0560504384338856,-0.0288561694324017,0.473875780447303,-0.0809463374990104,0.450560056839941,0.0339838527143002,-0.0507968924939632,-0.00987708382308483,-0.00963312387466431,226904
"45","AL","AL00102",2012,53,0.215708572826691,-0.180126166230519,-0.0280860988733052,0.0602561393458894,-0.210478655006112,-0.151587914436201,-0.372952491475044,0.0231260306205954,-0.186673028095457,0.169996908558332,-0.250218230910303,0.152632475296858,-0.0137774854403041,-0.00246609249519381,3.75125432601209e-05,0,212237
"46","AL","AL00102",2013,54,-0.0615578929994332,0.157903029445809,-0.0143445082564,1.44729468919625,-0.157628944203584,-0.0430501995235062,0.349547879194835,-0.126626472392057,-0.0506402475479444,0.336709217118607,0.0435431032714497,0.328150856068142,-0.0341008938471772,0.00246609249519381,-0.00594922122353303,0,212237
"47","AL","AL00102",2014,55,-0.191891007810105,0.0222231367847101,0.081232758986185,0.0426511112345302,-0.0690284264104228,0.00942319084984611,-0.0288283518999775,0.166595461872366,-0.00672735603773233,-0.0773997376235869,-0.0370778633088555,-0.0763621546893916,0.0352562954777333,-0.0148886124937508,0.000537588785828547,0,212237
"48","AL","AL00102",2015,56,0.418204133885594,-0.135102484856564,0.0582150496102782,0.0805111735415895,-0.175624035346233,0.0108072265097938,0.0535539683352999,0.0956069597441793,-0.0310292589879584,0.251732497599182,-0.038540958589028,0.245099319633425,-0.0328668080803522,0.0222506089348196,0.000829394542439132,0,212237
"49","AL","AL00102",2016,57,-0.0127390257774298,-0.058268908123976,-0.162413327301151,-0.0754294127160176,-0.11937361973596,-0.0796938962214426,0.00131926140506256,-0.0805823730940816,-0.0784132824633783,-0.0400057507865377,-0.0553471921618609,-0.0403066383120425,0.0328668080803522,0.00609386407432311,0.00121457504809719,0,212237
"50","AL","AL00102",2017,58,-0.279171382783872,-0.22314355131421,-0.438202134014483,-0.352198555264705,-0.470576859413338,-0.303283269778996,-0.308777558861302,-0.347941263969978,-0.334998887337317,-0.306795200723251,-0.356137989101111,-0.307732815459914,0,0.0737607499280113,-0.00174700499077574,0.00105486732111437,212237
"51","AL","AL00102",2018,59,0.399799370572487,0.405465108108165,0.431846180413784,0.44595481109911,0.38187089816888,0.399806913614974,0.452800851009107,0.510825623765991,0.398347640339299,0.417252912057631,0.421593109117996,0.417333576174059,-0.127938352875788,0.00898882456843264,-0.00763590011061055,0,212237
"52","AL","AL00201",1962,1,-0.0408220291137695,-0.753771781921387,0.401010751724243,-0.287682086229324,0.0730918869376183,-0.0366341322660446,0.0355066880583763,-0.0989177897572517,0.0214600507169962,-0.0557439607827396,0.0483692910996557,-0.0513643975680656,-0.0183491390198469,0.0242816470563412,0.0320148430764675,0,252242.421875
"53","AL","AL00201",1963,2,-0.133531332015991,0,0.230261012911797,0.161151871085167,-0.140731573104858,0.248103082180023,0.222212880849838,0.163283169269562,0.0766071230173111,-0.115549602772072,0.031163102083447,-0.10858992452538,0.0969922691583633,0.107676804065704,0.028854351490736,0,252242.421875
"54","AL","AL00201",1964,3,-0.271933794021606,1.41706609725952,0.113835141062737,0.391413360834122,0.432480245828629,0.134549900889397,0.0907288566231728,0.310154914855957,0.25682744383812,-0.188747722906322,0.27794255321644,-0.158969355798787,0.0371176637709141,0.0400460176169872,0.02498515881598,0,252242.421875
"55","AL","AL00201",1965,4,0.223143577575684,0.264692544937134,-0.179793104529381,0.0668942332267761,-0.0179287679493427,0.0158225819468498,-0.0741079747676849,0.0188684836030006,-0.00748152192682028,0.205802007707748,-0.0303337672171863,0.189116455539456,0.02004075050354,0.0321971960365772,0.0211994890123606,0,252242.421875
"56","AL","AL00201",1966,5,-0.356674909591675,-0.583146333694458,0.270489662885666,0.246400415897369,0.0400578826665878,-0.0216078627854586,0.247031763195992,0.188532754778862,0.0318253226578236,-0.289598262385804,0.0974809441592387,-0.260175832920678,0.0157483574002981,0.0251171942800283,0.00520761823281646,-0.0025188394356519,252242.421875
"57","AL","AL00201",1967,6,0.405465126037598,0.318453788757324,0.174584567546844,0.178482785820961,-0.100473150610924,-0.0217362362891436,0.0757416263222694,0.18849441409111,-0.0463362298905849,0.370231386880963,-0.028516496022588,0.34007584310118,-0.0157483574002981,0.0323953442275524,-0.00742605049163103,-0.00505671510472894,252242.421875
"58","AL","AL00201",1968,7,0.389464616775513,0.415515422821045,0.29614132642746,0.0935603976249695,0.290170073509216,0.109572075307369,0.126878008246422,0.174814820289612,0.194402948021889,0.358671099765731,0.211361633166048,0.350075551084514,0,0.00861460156738758,-0.0184098873287439,-0.00763338198885322,252242.421875
"59","AL","AL00201",1969,8,0.0625205039978027,0.0582687854766846,0.0797649696469307,-0.0356543995440006,0.203788101673126,-0.00219058129005134,0.176267445087433,0.00857454352080822,0.121262088418007,0.0542903695524372,0.17438603776057,0.0612069955011972,-0.00397614855319262,0.0301400162279606,-0.0304051917046309,-0.0102693634107709,252242.421875
"60","AL","AL00201",1970,9,-0.200670719146729,0.373513460159302,0.196114882826805,-0.152639418840408,0.137162148952484,0.075405016541481,0.186231628060341,0.00532199256122112,0.121179394423962,-0.168077794987546,0.149166977255802,-0.145592704547233,0.0158106051385403,0.00747239124029875,-0.043205663561821,-0.0132932448759675,252242.421875
"61","AL","AL00201",1971,10,0.315080881118774,0.0988459587097168,0.222595453262329,-0.0700505152344704,-0.023755906149745,-0.0975788757205009,-0.13842137157917,0.0785717591643333,-0.0624911896884441,0.276591382820867,-0.0694455060853478,0.25237609564975,0.0422327630221844,0.0225850325077772,-0.0346050523221493,-0.0111353443935513,252242.421875
"62","AL","AL00201",1972,11,-0.352821350097656,-0.0482020378112793,-0.236388772726059,0.00452489452436566,-0.18216647207737,-0.0553136393427849,-0.340401500463486,-0.113132432103157,-0.154168501496315,-0.311565082652605,-0.221074591415787,-0.305966024077507,0.0794641748070717,-0.0661352947354317,-0.0254155658185482,-0.00890257488936186,252242.421875
"63","AL","AL00201",1973,12,0.29725170135498,-0.283575534820557,-0.124052651226521,0.179307237267494,-0.0547394379973412,0.0877727642655373,-0.119753479957581,0.0366815663874149,-0.00550483074039221,0.256732806455794,-0.0590125460069668,0.239105056459795,0.0273989737033844,0.101798638701439,-0.0154392058029771,-0.00494452053681016,252242.421875
"64","AL","AL00201",1974,13,0.205852031707764,0,0.294732630252838,0.0832306519150734,-0.0304338783025742,0.520269274711609,0.0782203823328018,0.159282773733139,0.237220391631126,0.19276199270164,0.0758619253646124,0.187463466051693,0.06538275629282,0.0857433751225471,-0.00243581458926201,0.000156603593495674,252242.421875
"65","AL","AL00201",1975,14,-0.360002756118774,0,0.404684156179428,0.236936867237091,0.195198446512222,0.275630384683609,0.0801479294896126,0.277467489242554,0.231637805700302,-0.279608716387419,0.178877411395849,-0.254994489845567,0.00315956026315689,-0.014629989862442,0.0118496920913458,0.00662831217050552,252242.421875
"66","AL","AL00201",1976,15,0.312374591827393,0.463837146759033,-0.117587745189667,0.11136981844902,0.264013886451721,0.214939877390862,0.0916303247213364,0.0415609404444695,0.226607203483582,0.286245199743425,0.213624050264107,0.281603420937916,-0.00315956026315689,0.00703102024272084,0.0130629828199744,0.00936390645802021,252242.421875
"67","AL","AL00201",1977,16,0.198451042175293,0.237473487854004,0.103425428271294,0.178023114800453,-0.312908232212067,-0.224922388792038,-0.0256723556667566,0.155369341373444,-0.246106877923012,0.196254980064178,-0.224924896044009,0.174794903359444,-0.0620100758969784,0.0274411030113697,0.0124753536656499,0.0120230950415134,252242.421875
"68","AL","AL00201",1978,17,-0.127833366394043,-0.0330610275268555,0.0569823123514652,0.12697146832943,0.0818925350904465,0.0473289676010609,0.0529467724263668,0.0856051072478294,0.0604880638420582,-0.0936685467090063,0.0675988924832966,-0.0864469118053868,0.111402831971645,0.161970928311348,0.0106528177857399,0.0113945724442601,252242.421875
"69","AL","AL00201",1979,18,0.167053937911987,0.00836849212646484,-0.169233918190002,-0.0750117227435112,0.033699918538332,0.163959935307503,0.0577187947928905,-0.0946396067738533,0.110118620097637,0.128732834167838,0.0653330031410092,0.125760422778695,-0.027482645586133,-0.109663911163807,0.00615688553079963,0.00872316677123308,252242.421875
"70","AL","AL00201",1980,19,0.0377404689788818,0.182321548461914,0.527703642845154,0.392726093530655,0.329205572605133,0.153169706463814,0.146411061286926,0.416932463645935,0.217281773686409,0.0926988919301552,0.248512875654606,0.100338075666397,-0.0508045740425587,-0.144760936498642,0.00165498058777303,0.00521966908127069,252242.421875
"71","AL","AL00201",1981,20,-0.325422525405884,-0.157629013061523,-0.0190079640597105,0.00524591375142336,0.0424251966178417,0.0730348080396652,-0.121331371366978,-0.0173458345234394,0.0506169125437737,-0.260983317507873,0.0111156698289725,-0.24462373501947,0.022545238956809,0,0.00146876403596252,0.00371445040218532,252242.421875
"72","AL","AL00201",1982,21,0.165079832077026,0.218253612518311,-0.130793750286102,-0.0781913623213768,-0.147941559553146,0.143866896629333,-0.148832887411118,-0.0762461945414543,0.0274478103965521,0.122939831608438,-0.083753682625349,0.110139013259041,0.0617480054497719,0.0516047738492489,0.00152406829874963,0.00189669313840568,252242.421875
"73","AL","AL00201",1983,22,-0.24512243270874,-0.599621295928955,-0.0409232564270496,-0.07258590310812,-0.177966967225075,-0.11659862101078,0.0433577001094818,-0.0906004309654236,-0.1285779774189,-0.230004315103743,-0.115180473310677,-0.223200323308025,-0.100713975727558,-0.112618878483772,0.00143500464037061,0.00165563658811152,252242.421875
"74","AL","AL00201",1984,23,0,0.314115524291992,-0.141155317425728,0.0247853472828865,-0.0850833207368851,-0.23544816672802,-0.132221639156342,-0.0181410871446133,-0.181727647781372,0.0133657739979481,-0.131190713479417,0.00491669795165029,0.0703165009617805,0.0641245245933533,0.00357050774618983,0.00243311072699726,252242.421875
"75","AL","AL00201",1985,24,-0.325422525405884,0.0913496017456055,0.0566723868250847,-0.0370272733271122,0.221845060586929,-0.173930838704109,0.156018793582916,-0.00366804632358253,-0.00460055051371455,-0.238234732388713,0.130545024402385,-0.214195873491551,-0.0345403254032135,0.015408624894917,0.00457783741876483,0.00337612442672253,252242.421875
"76","AL","AL00201",1986,25,0.592051029205322,-0.0160002708435059,0.0945585817098618,0.676848769187927,0.255456477403641,0.0267773047089577,0.0888760089874268,0.481932640075684,0.133669033646584,0.563648667809292,0.182869771922441,0.538958888402514,-0.0626234263181686,-0.0501672588288784,0.00121107301674783,0.00325234117917717,252242.421875
"77","AL","AL00201",1987,26,-0.384411573410034,0.0239057540893555,-0.0292455684393644,-0.226474598050117,0.17074391245842,0.074832871556282,-0.0354573130607605,-0.1706453114748,0.116015255451202,-0.320311554951361,0.116028093486435,-0.291231480290057,0.109433844685555,0.0623254626989365,-0.00177888316102326,0.00132583687081933,252242.421875
"78","AL","AL00201",1988,27,0.0307717323303223,-0.0566954612731934,0.109866477549076,0.0609132125973701,-0.0414673760533333,-0.098939947783947,-0.0760697200894356,0.0689031407237053,-0.0683382004499435,0.0359586608850744,-0.0554057319792263,0.0288561568967037,0.00910476688295603,0.0120121566578746,-0.00276644574478269,-0.00059286184841767,252242.421875
"79","AL","AL00201",1989,28,0.192371845245361,0.102857112884521,-0.0210288129746914,0.15652222931385,-0.34150367975235,0.347176641225815,0.222914427518845,0.109654046595097,0.040171917527914,0.173175862534906,-0.10566934043395,0.154879153230635,0.0977789759635925,0.0380719490349293,-0.0054437262006104,-0.00251505617052317,252242.421875
"80","AL","AL00201",1990,29,0.0246925354003906,0.0932579040527344,-0.00592068023979664,0.653484225273132,-0.339120000600815,0.0119885299354792,0.0613252967596054,0.506820976734161,-0.0955252796411514,0.218557933224918,-0.148468579666844,0.200761844638121,-0.0165749657899141,0.0449513867497444,-0.00670962780714035,-0.00472087971866131,252242.421875
"81","AL","AL00201",1991,30,-0.0246925354003906,0.0336728096008301,0.165957197546959,0.086138129234314,0.226282730698586,0.0624357163906097,0.483915030956268,0.095957338809967,0.145278751850128,0.0246552074405859,0.280931835125893,0.0364137711996775,0.0409334078431129,0,-0.00278388778679073,-0.00637584505602717,252242.421875
"82","AL","AL00201",1992,31,-0.133531332015991,0.130214691162109,0.178289294242859,-1.76774263381958,-0.127406060695648,0.0276896972209215,0.193593248724937,-1.03722679615021,0.00188718864228576,-0.487559359696712,0.0357285184127489,-0.452624157195038,0.0571584142744541,0,0.000762720475904644,-0.00357419298961759,252242.421875
"83","AL","AL00201",1993,32,0.182321548461914,-0.343473434448242,-0.0016849203966558,-0.0405460931360722,-0.034611102193594,-0.126917272806168,-0.396095842123032,-0.0358366146683693,-0.129544079303741,0.119203545476535,-0.200614472554798,0.0958685805759477,0.103085204958916,0.218738257884979,0.00318503589369357,-0.000932778290007263,252242.421875
"84","AL","AL00201",1994,33,-0.0741081237792969,0.0242929458618164,0.0597314536571503,0.00458716414868832,-0.0358521081507206,0.129720896482468,0.117710739374161,0.0340967290103436,0.0831288024783134,-0.0556533753811581,0.057628745709318,-0.048167369245481,-0.0324102453887463,-0.0544352047145367,0.0125085851177573,0.00171610701363534,252242.421875
"85","AL","AL00201",1995,34,0.325422525405884,-0.146182537078857,0.0859517753124237,-0.143717125058174,-0.114789851009846,-0.0649288594722748,0.0810654535889626,-0.00261552026495337,-0.0625946894288063,0.256154329962996,-0.0230568288036756,0.239044183734362,0.0186485592275858,-0.0404335707426071,0.0201933048665524,0.00314549566246569,252242.421875
